customer_id,company_size,industry,country,plan,contract_type,monthly_recurring_revenue,discount_percentage,monthly_logins,active_users,monthly_sessions,feature_adoption_rate,usage_change_pct,days_since_last_login,onboarding_completion,number_of_integrations,support_tickets,unresolved_tickets,avg_resolution_hours,satisfaction_score,nps_score,churn,churn_date,churn_reason
18867,Medium,Finance,India,Starter,Quarterly,142.90,2.90,82,19,106,84.70,-18.80,45,77.30,4,4,2,34.00,6.70,37,0,NULL,"Not Churned"
18868,Medium,Manufacturing,USA,Business,Monthly,974.34,19.60,18,5,14,66.60,25.10,32,55.70,3,3,0,26.00,8.50,62,1,2024-10-02,"Business Closure"
18869,Medium,Manufacturing,India,Business,Quarterly,941.93,9.50,80,25,114,47.70,7.90,41,88.10,1,2,0,20.90,8.40,74,0,NULL,"Not Churned"
18870,Medium,Technology,USA,Starter,Quarterly,128.72,0.00,57,27,62,68.50,7.80,37,77.20,2,2,0,39.00,6.60,38,0,NULL,"Not Churned"
18871,Enterprise,Healthcare,USA,Business,Quarterly,970.96,1.80,79,19,87,77.40,-6.30,0,69.10,5,3,0,36.40,7.60,35,0,NULL,"Not Churned"
18872,Small,Finance,Germany,Business,Monthly,984.81,7.60,42,13,60,59.60,11.00,25,76.70,2,3,1,38.70,7.10,39,0,NULL,"Not Churned"
18873,Medium,Media,Australia,Starter,Annual,107.60,5.00,33,17,35,37.70,17.90,0,82.10,2,3,1,7.60,5.70,33,0,NULL,"Not Churned"
18874,Small,Finance,USA,Starter,Quarterly,117.11,2.00,14,5,20,80.10,0.10,55,71.20,4,3,2,40.20,6.50,19,0,NULL,"Not Churned"
18875,Enterprise,"Professional Services",Australia,Business,Monthly,962.12,9.10,42,25,52,55.70,17.90,37,69.10,2,4,1,22.60,5.20,13,0,NULL,"Not Churned"
18876,Small,Finance,UK,Starter,Annual,111.29,19.20,12,6,11,40.50,-26.90,4,67.40,4,0,0,29.20,7.70,55,0,NULL,"Not Churned"
18877,Small,Healthcare,USA,Business,Quarterly,896.89,14.00,66,12,49,65.70,-30.80,8,86.80,9,2,1,14.90,6.40,11,0,NULL,"Not Churned"
18878,Small,Finance,Australia,Professional,Monthly,393.11,3.50,93,20,132,37.30,-12.00,26,55.00,7,3,1,22.40,7.00,52,1,2022-01-03,"Business Closure"
18879,Medium,Technology,Canada,Enterprise,Monthly,2042.43,22.40,82,15,79,51.50,12.90,0,57.90,2,8,3,7.20,4.20,0,1,2024-07-27,"Poor User Experience"
18880,Small,Retail,UK,Professional,Monthly,346.75,15.90,116,22,83,73.50,0.40,27,70.30,2,6,3,15.30,4.80,-4,1,2026-04-18,"Poor Support"
18881,Medium,Healthcare,UK,Starter,Annual,140.43,2.70,91,17,130,37.20,10.00,0,41.00,4,0,0,46.10,9.30,94,1,2024-08-11,"Poor User Experience"
18882,Medium,Finance,Canada,Professional,Monthly,341.11,3.30,82,24,92,52.60,3.80,24,100.00,1,3,1,31.00,6.10,5,0,NULL,"Not Churned"
18883,Small,Education,USA,Professional,Monthly,371.58,9.20,72,17,91,52.10,2.40,0,97.10,1,2,0,37.50,8.10,62,0,NULL,"Not Churned"
18884,Small,Retail,Germany,Business,Monthly,851.57,13.40,26,17,38,73.70,-27.40,8,90.10,2,2,0,19.70,8.10,54,0,NULL,"Not Churned"
18885,Large,"Professional Services",India,Business,Annual,983.42,17.60,48,16,41,98.10,-31.80,0,68.30,1,1,0,46.90,8.00,44,0,NULL,"Not Churned"
18886,Medium,Media,Germany,Business,Monthly,848.68,0.00,46,11,55,57.00,4.40,9,100.00,3,0,0,17.00,8.20,58,0,NULL,"Not Churned"
18887,Large,Manufacturing,USA,Starter,Annual,117.09,9.80,47,22,39,58.80,18.70,25,89.10,4,4,1,33.30,7.20,35,0,NULL,"Not Churned"
18888,Medium,Healthcare,India,Professional,Quarterly,318.73,11.60,203,40,184,70.90,-1.90,26,86.20,3,5,1,2.00,6.50,19,0,NULL,"Not Churned"
18889,Small,Education,UK,Starter,Monthly,116.67,11.90,27,14,31,72.90,-9.00,9,47.40,2,4,1,20.30,8.00,53,0,NULL,"Not Churned"
18890,Small,Manufacturing,USA,Starter,Annual,130.12,6.40,49,10,43,77.10,-30.60,27,54.70,3,2,1,30.00,7.30,43,1,2023-05-10,"Low Product Usage"
18891,Small,Education,Germany,Professional,Monthly,319.04,12.10,36,9,39,29.80,5.00,0,95.00,2,2,0,34.40,8.30,48,0,NULL,"Not Churned"
18892,Large,Finance,USA,Starter,Monthly,131.63,14.70,114,23,81,60.20,1.20,0,100.00,1,3,1,12.30,6.40,17,1,2023-05-25,"Business Closure"
18893,Enterprise,Media,Canada,Business,Quarterly,725.67,0.00,139,58,170,39.50,-63.70,17,58.40,1,2,0,22.80,6.40,25,1,2025-02-18,"Low Product Usage"
18894,Medium,Healthcare,USA,Starter,Annual,117.41,9.90,85,21,112,56.50,21.60,33,80.10,2,0,0,7.90,9.20,60,0,NULL,"Not Churned"
18895,Small,Media,India,Business,Quarterly,861.12,0.00,33,14,29,52.20,3.90,1,51.40,6,3,1,31.60,6.60,53,0,NULL,"Not Churned"
18896,Small,Media,USA,Professional,Monthly,309.27,0.00,28,11,20,64.50,-28.70,0,86.30,2,3,0,17.40,7.80,50,1,2027-03-14,"Poor User Experience"
18897,Small,"Professional Services",UK,Business,Monthly,926.02,0.00,10,5,8,68.30,-14.10,3,63.90,3,2,1,42.70,8.30,56,0,NULL,"Not Churned"
18898,Medium,Finance,Canada,Business,Annual,753.07,2.90,103,21,124,40.20,24.60,29,96.60,3,0,0,32.80,7.90,42,0,NULL,"Not Churned"
18899,Small,Manufacturing,UK,Business,Monthly,749.26,13.00,85,18,127,50.70,-2.60,25,90.90,2,1,0,37.20,8.40,68,0,NULL,"Not Churned"
18900,Enterprise,"Professional Services",Singapore,Professional,Quarterly,342.57,6.40,87,33,109,100.00,29.10,0,47.40,2,2,0,13.30,8.70,74,0,NULL,"Not Churned"
18901,Medium,Media,Canada,Business,Monthly,942.14,16.10,27,12,19,50.80,-25.80,45,24.70,2,3,0,19.20,4.90,-20,1,2025-01-13,"High Price"
18902,Enterprise,Technology,Singapore,Starter,Annual,142.47,11.00,38,8,55,45.60,35.80,36,75.10,2,7,1,13.20,5.10,-8,0,NULL,"Not Churned"
18903,Large,Education,India,Professional,Annual,392.56,11.50,77,23,107,43.80,12.00,9,63.20,2,2,1,37.60,7.80,62,0,NULL,"Not Churned"
18904,Large,Technology,India,Enterprise,Monthly,2228.82,17.20,76,27,85,41.50,2.20,33,59.50,2,0,0,14.00,7.60,72,0,NULL,"Not Churned"
18905,Medium,Manufacturing,USA,Enterprise,Quarterly,2079.90,1.80,63,15,85,52.30,22.20,39,100.00,1,4,1,21.80,7.20,49,0,NULL,"Not Churned"
18906,Medium,Finance,India,Starter,Annual,114.66,11.30,152,50,142,34.90,-6.90,13,59.30,2,3,0,2.00,7.10,28,0,NULL,"Not Churned"
18907,Medium,"Professional Services",UK,Professional,Annual,332.25,10.50,22,5,18,74.10,-20.40,20,68.80,2,2,0,12.30,8.10,41,0,NULL,"Not Churned"
18908,Medium,"Professional Services",UK,Professional,Annual,331.59,9.10,75,32,62,62.80,-10.10,38,60.60,2,3,0,19.00,6.80,41,0,NULL,"Not Churned"
18909,Medium,"Professional Services",UK,Business,Monthly,743.06,18.90,49,13,44,74.70,2.40,39,72.50,0,2,1,22.40,8.10,75,0,NULL,"Not Churned"
18910,Enterprise,Retail,Australia,Business,Monthly,788.08,13.40,295,59,271,46.50,28.40,0,75.50,3,2,1,42.30,7.70,68,1,2023-04-30,Competitor
18911,Large,Education,Singapore,Starter,Monthly,106.53,5.70,119,25,123,67.80,10.60,23,40.70,6,2,1,29.60,5.10,-23,0,NULL,"Not Churned"
18912,Large,Retail,Germany,Business,Monthly,724.69,4.50,116,22,145,52.10,21.30,3,56.90,6,1,0,21.90,6.70,30,0,NULL,"Not Churned"
18913,Large,Healthcare,India,Starter,Annual,114.00,9.00,48,30,39,100.00,-10.40,5,92.10,4,1,0,16.60,8.60,51,0,NULL,"Not Churned"
18914,Small,Education,USA,Enterprise,Monthly,2141.19,17.40,73,14,63,43.80,-11.20,28,83.30,4,0,0,28.20,10.00,72,0,NULL,"Not Churned"
18915,Small,Technology,USA,Enterprise,Annual,2584.12,14.30,17,7,13,67.60,5.40,13,90.30,2,1,1,23.70,5.70,10,0,NULL,"Not Churned"
18916,Medium,Retail,India,Starter,Quarterly,143.78,12.10,58,11,63,72.40,10.20,7,68.50,1,3,2,9.20,5.00,-9,0,NULL,"Not Churned"
18917,Medium,Manufacturing,UK,Professional,Quarterly,368.48,4.90,18,7,23,80.80,38.00,16,52.60,5,1,0,27.30,8.50,97,0,NULL,"Not Churned"
18918,Large,Healthcare,UK,Starter,Monthly,139.84,7.10,38,17,40,71.10,-0.50,42,77.20,4,3,1,16.60,5.70,14,0,NULL,"Not Churned"
18919,Medium,Education,India,Starter,Quarterly,127.97,0.00,92,23,119,33.20,-7.30,13,73.50,1,0,0,39.80,9.50,90,0,NULL,"Not Churned"
18920,Medium,"Professional Services",Canada,Business,Annual,870.53,15.70,53,12,61,25.50,-0.70,24,84.00,2,2,0,20.60,8.70,64,0,NULL,"Not Churned"
18921,Medium,Manufacturing,Australia,Starter,Monthly,103.79,13.70,48,9,46,91.40,-27.10,16,89.10,1,0,0,20.00,8.00,51,0,NULL,"Not Churned"
18922,Small,Media,India,Professional,Annual,302.96,28.50,22,8,25,59.40,-23.10,17,82.60,5,2,1,43.20,6.30,4,0,NULL,"Not Churned"
18923,Medium,Healthcare,USA,Enterprise,Monthly,1893.71,11.70,50,15,68,59.80,8.90,11,87.10,2,5,1,34.50,4.80,17,0,NULL,"Not Churned"
18924,Large,Technology,Germany,Starter,Monthly,108.30,17.90,110,28,92,82.50,-3.10,14,79.80,3,3,1,33.30,7.20,51,0,NULL,"Not Churned"
18925,Small,"Professional Services",UK,Professional,Monthly,306.92,13.10,62,13,71,86.90,-18.10,6,82.50,3,4,2,15.10,4.70,-3,0,NULL,"Not Churned"
18926,Medium,Manufacturing,USA,Professional,Annual,321.35,10.00,88,19,109,76.30,-24.40,15,84.50,3,2,0,2.00,8.50,59,0,NULL,"Not Churned"
18927,Medium,Education,USA,Business,Annual,876.96,13.20,100,19,142,8.50,24.10,39,73.30,3,4,2,4.00,5.80,11,0,NULL,"Not Churned"
18928,Small,Healthcare,India,Business,Annual,872.20,13.40,48,13,57,40.40,-14.60,41,91.80,2,3,0,29.70,7.90,37,0,NULL,"Not Churned"
18929,Small,Finance,India,Professional,Monthly,339.66,10.10,29,6,21,57.00,22.30,30,100.00,2,1,0,48.70,9.80,91,0,NULL,"Not Churned"
18930,Enterprise,Media,Germany,Business,Quarterly,920.63,13.90,90,19,104,63.70,7.20,37,80.20,3,3,0,10.50,5.50,19,0,NULL,"Not Churned"
18931,Medium,Education,India,Enterprise,Monthly,2171.78,20.30,21,9,18,49.70,7.70,30,71.90,2,7,3,60.30,4.60,12,0,NULL,"Not Churned"
18932,Small,Education,USA,Business,Annual,788.02,11.10,32,11,34,72.20,-22.20,16,75.10,4,0,0,26.80,6.20,-7,0,NULL,"Not Churned"
18933,Small,"Professional Services",India,Professional,Monthly,382.29,17.90,41,18,47,41.00,11.40,37,81.50,0,1,1,36.70,6.60,23,1,2028-06-24,Competitor
18934,Medium,Education,Australia,Professional,Annual,417.57,18.50,23,14,28,49.00,11.50,24,97.90,3,2,0,2.00,8.40,83,0,NULL,"Not Churned"
18935,Medium,"Professional Services",India,Business,Monthly,963.68,12.70,98,20,74,74.80,26.70,38,64.70,1,4,0,42.70,5.70,7,0,NULL,"Not Churned"
18936,Medium,Education,USA,Business,Monthly,845.68,16.50,199,39,274,56.00,-12.80,39,74.90,3,2,0,31.10,6.60,11,1,2022-06-08,"Contract Expired"
18937,Small,Finance,UK,Professional,Annual,343.52,0.00,54,17,79,56.90,28.80,27,95.50,4,1,0,36.10,6.80,18,0,NULL,"Not Churned"
18938,Large,Manufacturing,USA,Starter,Monthly,103.62,7.10,95,32,120,41.80,-19.50,0,51.40,3,3,1,2.00,7.80,49,0,NULL,"Not Churned"
18939,Medium,Manufacturing,USA,Professional,Monthly,377.99,9.60,64,19,76,61.20,-13.10,0,100.00,3,2,1,38.10,7.50,35,0,NULL,"Not Churned"
18940,Small,Manufacturing,USA,Business,Annual,788.73,11.00,32,8,38,51.70,-37.20,6,50.90,3,3,0,38.50,7.20,32,0,NULL,"Not Churned"
18941,Medium,Technology,Australia,Professional,Monthly,381.23,15.60,71,13,89,65.30,4.40,24,72.90,4,3,2,9.90,5.60,22,0,NULL,"Not Churned"
18942,Medium,Finance,Singapore,Business,Monthly,948.65,5.30,95,19,133,22.40,-6.50,16,88.40,4,2,0,14.80,6.20,9,0,NULL,"Not Churned"
18943,Large,Finance,USA,Professional,Annual,405.28,0.50,26,12,21,57.50,-14.80,11,77.90,3,3,0,21.80,8.30,55,0,NULL,"Not Churned"
18944,Enterprise,Media,India,Starter,Annual,125.03,9.90,30,6,22,39.90,20.60,11,73.30,3,2,1,33.70,8.40,72,1,2024-02-23,Competitor
18945,Small,Healthcare,India,Starter,Annual,136.86,1.80,34,10,26,49.10,-8.30,2,69.70,4,0,0,39.80,9.40,78,0,NULL,"Not Churned"
18946,Large,Retail,Australia,Professional,Monthly,386.09,6.10,293,62,270,89.40,36.20,42,90.30,0,0,0,11.60,7.80,31,0,NULL,"Not Churned"
18947,Large,Manufacturing,UK,Starter,Annual,116.83,1.00,98,20,100,58.30,27.00,40,96.90,1,3,0,45.80,6.20,15,0,NULL,"Not Churned"
18948,Enterprise,Retail,Australia,Enterprise,Monthly,1951.95,20.20,45,15,48,66.20,-11.70,32,94.10,0,5,0,28.70,6.40,43,0,NULL,"Not Churned"
18949,Small,Healthcare,Canada,Starter,Annual,112.17,11.20,24,15,21,50.50,31.90,46,88.60,1,1,0,28.30,6.60,17,0,NULL,"Not Churned"
18950,Medium,Finance,Singapore,Professional,Monthly,400.96,6.50,95,32,72,58.90,-29.50,27,91.40,3,3,0,43.20,6.40,9,0,NULL,"Not Churned"
18951,Small,Healthcare,Germany,Starter,Monthly,124.45,4.20,29,18,26,64.10,-2.90,5,48.90,5,3,1,37.80,6.00,28,1,2026-11-04,"Contract Expired"
18952,Large,Education,Australia,Starter,Annual,129.95,6.50,78,22,103,47.40,-20.90,23,59.50,1,1,0,20.80,8.80,53,0,NULL,"Not Churned"
18953,Small,Healthcare,USA,Starter,Annual,135.86,20.60,53,10,63,65.10,0.70,13,73.20,2,2,0,9.30,7.80,61,0,NULL,"Not Churned"
18954,Medium,Healthcare,USA,Business,Monthly,920.95,0.00,76,15,98,63.90,-17.70,32,47.20,1,1,1,13.40,7.80,46,0,NULL,"Not Churned"
18955,Small,"Professional Services",UK,Professional,Monthly,402.37,8.00,46,15,52,88.10,34.20,0,58.20,3,1,1,3.90,7.30,49,0,NULL,"Not Churned"
18956,Small,Education,UK,Starter,Annual,105.63,11.40,23,5,21,46.50,10.50,19,100.00,0,3,1,23.80,6.60,30,0,NULL,"Not Churned"
18957,Medium,"Professional Services",UK,Professional,Monthly,408.20,2.90,80,18,118,90.30,26.70,9,83.20,2,2,1,28.20,7.20,46,0,NULL,"Not Churned"
18958,Large,Retail,India,Professional,Monthly,397.05,3.50,46,12,63,57.50,-13.40,20,88.60,2,4,2,19.10,5.10,10,0,NULL,"Not Churned"
18959,Medium,Media,Canada,Professional,Monthly,408.12,2.80,39,9,56,73.20,28.50,43,83.90,1,3,0,4.40,8.30,72,0,NULL,"Not Churned"
18960,Large,Education,USA,Starter,Monthly,132.70,10.70,72,14,63,57.60,43.40,18,63.70,1,4,2,23.30,6.20,23,0,NULL,"Not Churned"
18961,Small,Media,Canada,Enterprise,Monthly,2081.28,13.90,16,6,20,61.60,-10.80,35,82.60,1,0,0,2.00,6.90,42,0,NULL,"Not Churned"
18962,Medium,Technology,India,Starter,Annual,106.78,16.80,26,12,30,100.00,23.90,35,75.40,3,4,1,41.20,6.10,27,0,NULL,"Not Churned"
18963,Medium,Healthcare,USA,Business,Monthly,761.07,7.40,42,15,37,97.30,-22.90,25,66.30,1,2,0,27.50,7.10,38,0,NULL,"Not Churned"
18964,Small,Media,India,Starter,Monthly,122.95,13.40,71,18,96,97.90,-6.30,5,91.90,1,1,0,32.00,7.30,45,1,2026-02-20,"Poor User Experience"
18965,Medium,Healthcare,Germany,Professional,Monthly,345.39,17.20,55,16,39,88.10,18.20,46,75.10,2,1,0,13.70,7.00,40,1,2023-09-19,"Contract Expired"
18966,Medium,"Professional Services",USA,Professional,Monthly,377.64,12.50,25,6,21,73.40,-30.10,2,55.60,1,1,0,11.10,4.80,12,0,NULL,"Not Churned"
18967,Medium,Retail,India,Professional,Monthly,359.15,10.50,49,15,41,57.40,-5.90,0,75.90,2,0,0,2.00,8.50,73,0,NULL,"Not Churned"
18968,Large,"Professional Services",India,Professional,Annual,312.85,5.60,37,9,43,93.10,33.90,11,93.70,1,1,0,22.80,9.00,59,0,NULL,"Not Churned"
18969,Medium,Finance,Canada,Starter,Monthly,102.09,4.40,15,8,17,100.00,6.50,10,76.70,4,1,1,26.50,7.80,32,0,NULL,"Not Churned"
18970,Small,Education,India,Professional,Annual,313.22,19.80,39,12,56,24.00,7.70,28,94.20,0,1,0,2.00,8.40,66,0,NULL,"Not Churned"
18971,Small,Finance,Singapore,Starter,Quarterly,108.16,8.10,37,9,50,70.30,0.50,15,71.90,3,3,1,2.30,7.60,33,0,NULL,"Not Churned"
18972,Medium,Technology,UK,Business,Quarterly,936.68,9.40,19,7,18,37.70,-3.20,13,68.10,5,1,0,7.10,6.40,35,0,NULL,"Not Churned"
18973,Small,Education,USA,Business,Monthly,807.37,27.80,31,11,35,52.70,-13.70,11,66.90,3,0,0,21.70,8.20,60,0,NULL,"Not Churned"
18974,Small,Technology,Canada,Professional,Monthly,308.97,8.10,14,9,13,84.40,-54.80,31,90.70,2,3,1,48.60,5.30,-8,1,2025-05-05,"Poor Support"
18975,Medium,Technology,USA,Professional,Monthly,390.03,7.50,74,16,64,92.30,30.50,40,71.90,1,0,0,35.10,9.10,97,0,NULL,"Not Churned"
18976,Medium,Technology,Germany,Starter,Quarterly,141.50,11.50,62,18,74,30.00,39.60,23,88.90,1,2,2,41.70,7.80,43,1,2027-05-24,Competitor
18977,Small,Manufacturing,USA,Professional,Monthly,309.81,0.00,61,28,83,36.60,-6.30,38,94.90,4,3,0,22.40,6.40,29,0,NULL,"Not Churned"
18978,Large,Education,Singapore,Starter,Quarterly,142.45,6.30,40,10,29,56.00,17.20,0,86.00,0,2,0,36.50,6.80,36,1,2029-03-25,"Contract Expired"
18979,Medium,Media,UK,Starter,Annual,141.91,5.40,47,24,35,66.60,13.10,10,60.90,4,2,1,12.80,6.10,12,0,NULL,"Not Churned"
18980,Small,Education,Germany,Starter,Quarterly,123.97,4.70,47,14,34,44.10,3.00,43,70.40,1,4,0,24.20,6.90,38,0,NULL,"Not Churned"
18981,Large,Manufacturing,India,Business,Monthly,810.49,19.40,63,31,79,88.80,-0.60,0,87.50,2,1,0,52.00,5.90,1,0,NULL,"Not Churned"
18982,Medium,Retail,USA,Enterprise,Monthly,1976.33,4.40,46,11,45,53.00,-49.50,5,72.80,4,4,3,30.50,5.40,10,1,2029-08-18,"High Price"
18983,Medium,Media,Australia,Business,Annual,967.60,5.10,16,7,20,71.10,11.40,21,100.00,1,3,0,2.10,6.30,17,1,2025-08-30,Competitor
18984,Medium,Manufacturing,Canada,Enterprise,Monthly,2335.65,9.30,138,26,121,67.00,6.00,65,80.60,2,3,1,9.10,7.40,34,0,NULL,"Not Churned"
18985,Small,Media,India,Business,Monthly,916.26,4.50,39,10,28,38.00,9.30,0,86.80,5,1,1,2.00,7.40,49,0,NULL,"Not Churned"
18986,Medium,Healthcare,USA,Starter,Monthly,138.16,7.90,46,29,57,65.00,32.40,30,98.40,2,2,0,46.70,7.40,54,0,NULL,"Not Churned"
18987,Medium,Finance,USA,Professional,Quarterly,351.88,7.20,22,7,19,68.80,5.10,8,82.10,1,3,0,26.10,6.40,14,0,NULL,"Not Churned"
18988,Enterprise,Finance,UK,Business,Monthly,832.01,7.80,75,35,86,58.40,9.70,41,81.50,6,2,0,37.00,7.10,23,1,2029-02-21,"Contract Expired"
18989,Large,Technology,USA,Professional,Monthly,390.88,0.40,47,12,49,58.20,-4.50,11,100.00,3,6,4,12.10,3.20,-19,1,2026-10-15,"Business Closure"
18990,Medium,Education,USA,Professional,Quarterly,333.91,14.80,109,24,154,23.70,-6.50,27,92.60,0,2,1,32.50,8.30,40,0,NULL,"Not Churned"
18991,Small,Education,India,Professional,Quarterly,337.67,12.40,19,7,14,79.90,-10.10,0,65.10,1,1,0,25.20,7.70,40,0,NULL,"Not Churned"
18992,Small,Technology,USA,Professional,Annual,344.18,7.70,29,7,31,58.30,-18.60,55,74.70,1,3,1,49.30,8.50,56,1,2028-01-24,"Contract Expired"
18993,Small,Healthcare,India,Starter,Annual,137.97,11.50,135,27,185,53.70,-19.40,0,70.30,2,2,0,51.10,8.70,63,0,NULL,"Not Churned"
18994,Medium,Finance,Singapore,Professional,Monthly,392.94,6.80,164,32,204,5.00,-19.90,23,75.20,0,4,2,27.40,5.40,14,1,2024-06-24,Competitor
18995,Small,Manufacturing,India,Starter,Monthly,114.24,9.30,10,5,14,58.10,-17.40,0,90.60,2,1,0,18.30,7.70,47,0,NULL,"Not Churned"
18996,Medium,Retail,Singapore,Starter,Monthly,108.03,0.00,15,5,22,50.50,-11.80,0,85.50,4,3,1,21.90,6.40,43,0,NULL,"Not Churned"
18997,Small,Media,USA,Enterprise,Annual,2172.45,13.40,8,3,9,84.50,-2.40,36,88.20,3,1,0,2.00,7.30,52,0,NULL,"Not Churned"
18998,Enterprise,Media,USA,Professional,Monthly,374.01,2.60,34,9,33,56.60,-14.50,12,98.30,3,0,0,18.10,8.30,74,0,NULL,"Not Churned"
18999,Small,Media,India,Business,Monthly,923.68,8.80,14,3,11,59.90,-0.50,37,49.10,4,6,3,2.00,5.40,14,1,2030-04-17,"Contract Expired"
19000,Enterprise,Media,Canada,Business,Monthly,782.13,12.20,147,36,177,68.10,31.90,28,93.90,2,2,1,38.50,6.90,37,0,NULL,"Not Churned"
19001,Enterprise,"Professional Services",Canada,Professional,Monthly,328.05,22.50,234,43,309,76.80,-14.60,11,71.00,4,2,0,12.10,7.70,47,1,2028-09-08,Competitor
19002,Medium,Healthcare,USA,Business,Monthly,999.21,16.10,28,17,31,63.10,7.70,42,80.30,3,4,0,34.30,6.80,25,1,2030-01-04,"Contract Expired"
19003,Large,Media,India,Starter,Monthly,118.17,0.00,39,17,34,22.40,-31.30,12,65.20,3,4,0,34.90,7.40,52,1,2024-03-10,Competitor
19004,Medium,Education,Singapore,Business,Monthly,815.96,5.40,64,13,91,55.50,-6.20,1,83.20,3,0,0,7.90,9.90,94,0,NULL,"Not Churned"
19005,Medium,"Professional Services",Singapore,Business,Quarterly,929.47,8.20,49,16,69,66.60,-5.70,18,82.60,2,0,0,48.30,7.30,36,0,NULL,"Not Churned"
19006,Small,Technology,USA,Enterprise,Annual,2230.27,7.50,115,25,116,43.60,-8.40,33,75.10,1,1,0,17.90,8.90,75,0,NULL,"Not Churned"
19007,Small,Finance,UK,Business,Monthly,795.92,0.00,38,7,47,48.40,7.90,20,56.90,4,2,0,28.20,8.70,67,0,NULL,"Not Churned"
19008,Medium,"Professional Services",USA,Professional,Quarterly,347.64,15.70,35,9,46,100.00,30.60,0,66.60,6,2,1,33.30,7.70,30,0,NULL,"Not Churned"
19009,Medium,Technology,USA,Business,Monthly,765.40,12.50,54,13,42,61.10,-16.00,28,100.00,0,3,0,31.80,7.30,38,0,NULL,"Not Churned"
19010,Medium,Education,India,Professional,Monthly,331.75,5.40,21,7,29,99.40,-15.70,41,60.00,2,1,0,40.30,9.40,74,0,NULL,"Not Churned"
19011,Small,Media,USA,Starter,Monthly,119.58,6.00,76,15,98,49.40,16.50,25,84.40,3,1,0,38.10,7.50,41,1,2028-11-05,"Contract Expired"
19012,Medium,Technology,Germany,Business,Monthly,876.60,10.30,46,11,51,70.00,-14.60,18,94.10,2,0,0,23.60,7.40,29,0,NULL,"Not Churned"
19013,Small,Manufacturing,India,Enterprise,Annual,2441.08,15.90,43,11,62,65.90,-29.80,0,96.60,5,3,1,24.50,7.00,20,0,NULL,"Not Churned"
19014,Small,"Professional Services",UK,Starter,Quarterly,118.17,12.80,19,12,25,55.90,16.30,23,76.90,3,3,0,22.80,7.80,43,1,2027-09-25,"Business Closure"
19015,Small,"Professional Services",Germany,Enterprise,Annual,2290.19,5.50,35,10,38,51.20,-33.60,8,95.20,2,7,3,66.20,6.10,12,0,NULL,"Not Churned"
19016,Small,Media,India,Professional,Monthly,414.00,8.20,49,9,69,73.90,-26.70,27,61.30,2,4,0,16.30,6.70,32,1,2023-04-19,"Poor User Experience"
19017,Small,Finance,India,Starter,Annual,136.37,13.80,73,22,102,67.10,20.90,11,42.40,2,2,2,22.60,6.20,18,0,NULL,"Not Churned"
19018,Large,Technology,Australia,Professional,Monthly,326.53,12.00,91,17,109,30.90,-16.20,26,100.00,5,2,1,39.00,6.50,21,1,2027-02-19,"Poor User Experience"
19019,Small,Finance,USA,Business,Annual,786.01,2.00,103,19,145,82.10,-34.80,23,86.80,2,2,1,10.90,7.20,59,0,NULL,"Not Churned"
19020,Medium,"Professional Services",India,Professional,Monthly,378.68,3.80,61,15,78,69.10,-9.10,27,59.40,4,3,0,11.00,8.20,58,1,2029-04-07,Competitor
19021,Small,Technology,USA,Business,Annual,899.61,17.00,22,8,17,65.20,30.50,1,88.60,3,1,0,24.80,9.10,63,0,NULL,"Not Churned"
19022,Large,Technology,USA,Business,Monthly,885.19,16.60,34,15,48,65.30,38.30,0,72.40,1,1,0,2.00,7.80,50,1,2030-02-26,"Contract Expired"
19023,Medium,Finance,Germany,Business,Monthly,768.37,13.70,11,3,14,67.30,29.60,64,100.00,2,1,0,2.40,7.50,50,0,NULL,"Not Churned"
19024,Small,Manufacturing,UK,Starter,Annual,117.23,15.00,12,6,12,29.90,42.70,34,92.70,1,2,1,22.90,5.80,14,0,NULL,"Not Churned"
19025,Medium,Technology,USA,Professional,Monthly,390.52,0.00,18,5,15,51.50,-3.00,54,65.90,5,2,1,7.10,5.30,-11,0,NULL,"Not Churned"
19026,Medium,Manufacturing,UK,Starter,Monthly,132.39,0.00,29,7,22,100.00,16.70,33,91.90,2,5,2,48.90,7.90,59,0,NULL,"Not Churned"
19027,Medium,Healthcare,Singapore,Professional,Annual,317.73,5.60,52,16,76,60.70,3.50,16,60.40,3,4,0,18.20,8.30,68,0,NULL,"Not Churned"
19028,Small,Retail,India,Enterprise,Monthly,2198.68,15.70,21,10,25,57.10,9.10,21,45.10,2,2,1,19.40,5.90,-9,1,2025-02-28,Competitor
19029,Enterprise,Healthcare,India,Starter,Monthly,120.59,8.40,156,33,117,67.90,-9.90,0,55.00,2,2,0,6.90,7.70,51,0,NULL,"Not Churned"
19030,Medium,Retail,Singapore,Professional,Annual,359.80,7.80,51,14,37,53.30,21.10,0,68.50,0,1,0,2.00,7.00,30,0,NULL,"Not Churned"
19031,Small,Healthcare,Singapore,Enterprise,Annual,2225.09,29.50,15,6,12,67.60,-5.30,39,94.90,2,3,0,2.00,7.20,26,0,NULL,"Not Churned"
19032,Large,Retail,India,Business,Monthly,871.76,11.50,55,35,69,100.00,19.80,5,88.20,1,2,1,11.00,6.30,53,0,NULL,"Not Churned"
19033,Medium,Technology,India,Starter,Annual,136.15,8.60,33,9,29,55.50,-10.60,21,100.00,2,3,1,12.50,9.50,100,0,NULL,"Not Churned"
