customer_id,company_size,industry,country,signup_date,subscription_id,plan,contract_type,monthly_recurring_revenue,discount_percentage,contract_start_date,contract_end_date,usage_id,monthly_logins,active_users,monthly_sessions,feature_adoption_rate,usage_change_pct,days_since_last_login,onboarding_completion,number_of_integrations,support_id,support_tickets,unresolved_tickets,avg_resolution_hours,satisfaction_score,nps_score,status_id,churn,churn_date,churn_reason
19048,Medium,Technology,UK,2021-12-26,59048,Starter,Quarterly,110.68,5.4,2021-12-26,2022-03-26,79048,69,17,59,90.0,29.6,27,75.4,2,99048,2,0,9.2,7.8,49,119048,0,,Not Churned
19049,Enterprise,Education,USA,2024-04-28,59049,Business,Annual,783.36,8.1,2024-04-28,2025-04-23,79049,86,24,64,33.1,-4.1,3,64.8,4,99049,5,0,18.6,5.5,16,119049,1,2027-12-13,Business Closure
19050,Medium,Education,USA,2024-02-28,59050,Starter,Annual,138.01,7.4,2024-02-28,2025-02-22,79050,38,25,33,37.2,-5.3,2,83.1,5,99050,1,1,63.9,8.4,58,119050,0,,Not Churned
19051,Large,Manufacturing,India,2023-05-11,59051,Starter,Monthly,133.62,21.3,2023-05-11,2023-06-10,79051,116,33,83,46.7,-11.8,13,93.7,4,99051,1,0,2.0,7.9,67,119051,0,,Not Churned
19052,Medium,Retail,USA,2023-09-17,59052,Business,Monthly,923.56,3.5,2023-09-17,2023-10-17,79052,47,16,38,65.1,21.5,23,100.0,3,99052,3,0,19.5,8.3,71,119052,0,,Not Churned
19053,Small,Education,UK,2022-04-29,59053,Business,Quarterly,847.97,7.1,2022-04-29,2022-07-28,79053,12,7,13,39.2,-8.7,19,84.0,2,99053,1,0,9.2,7.9,67,119053,0,,Not Churned
19054,Small,Finance,India,2024-12-03,59054,Business,Annual,731.78,21.8,2024-12-03,2025-11-28,79054,62,12,57,35.3,31.3,24,72.1,2,99054,2,2,49.9,8.4,82,119054,0,,Not Churned
19055,Medium,Education,India,2021-12-07,59055,Business,Monthly,968.4,16.3,2021-12-07,2022-01-06,79055,74,18,71,90.0,-42.0,33,61.5,6,99055,1,0,26.5,8.5,82,119055,0,,Not Churned
19056,Enterprise,Retail,Singapore,2026-04-03,59056,Professional,Monthly,402.95,5.8,2026-04-03,2026-05-03,79056,144,28,121,59.0,-3.5,23,83.7,3,99056,0,0,55.6,7.7,69,119056,0,,Not Churned
19057,Large,Manufacturing,UK,2024-04-13,59057,Starter,Annual,122.24,22.9,2024-04-13,2025-04-08,79057,35,13,51,68.4,-19.5,11,85.8,2,99057,2,1,9.0,10.0,100,119057,0,,Not Churned
19058,Small,Finance,India,2025-01-07,59058,Enterprise,Monthly,2366.56,0.0,2025-01-07,2025-02-06,79058,104,20,147,83.2,-10.7,15,70.5,2,99058,0,0,2.9,7.5,60,119058,0,,Not Churned
19059,Small,Finance,Canada,2021-07-20,59059,Business,Quarterly,864.6,8.5,2021-07-20,2021-10-18,79059,42,13,41,89.8,32.3,7,99.2,2,99059,3,0,40.5,8.5,62,119059,0,,Not Churned
19060,Small,Education,India,2023-01-13,59060,Professional,Annual,333.78,9.2,2023-01-13,2024-01-08,79060,14,5,20,36.7,38.9,42,63.6,1,99060,4,0,22.7,7.3,43,119060,1,2026-08-26,Contract Expired
19061,Enterprise,Retail,Australia,2021-04-08,59061,Professional,Annual,363.69,13.6,2021-04-08,2022-04-03,79061,151,31,159,48.9,23.4,20,66.0,2,99061,4,1,20.7,8.1,59,119061,1,2024-06-18,Contract Expired
19062,Large,Education,Australia,2025-04-26,59062,Professional,Annual,381.85,4.3,2025-04-26,2026-04-21,79062,28,17,26,53.3,-1.5,18,80.4,2,99062,1,1,23.2,5.8,15,119062,0,,Not Churned
19063,Large,Professional Services,Canada,2024-07-15,59063,Professional,Quarterly,316.43,5.5,2024-07-15,2024-10-13,79063,53,12,79,77.1,-15.9,0,41.8,4,99063,6,1,4.4,5.9,-2,119063,0,,Not Churned
19064,Medium,Technology,Australia,2023-04-19,59064,Business,Monthly,880.39,7.3,2023-04-19,2023-05-19,79064,25,5,26,43.2,3.5,0,84.0,2,99064,2,0,20.1,5.7,17,119064,0,,Not Churned
19065,Medium,Media,India,2021-12-18,59065,Starter,Monthly,134.59,7.6,2021-12-18,2022-01-17,79065,70,14,54,51.1,11.5,6,76.0,2,99065,1,0,38.4,6.4,37,119065,0,,Not Churned
19066,Medium,Manufacturing,Australia,2024-07-25,59066,Professional,Annual,355.76,25.4,2024-07-25,2025-07-20,79066,39,24,46,78.3,-32.9,0,95.0,4,99066,0,0,5.7,8.5,54,119066,0,,Not Churned
19067,Small,Professional Services,India,2026-06-01,59067,Professional,Monthly,316.72,20.8,2026-06-01,2026-07-01,79067,55,11,46,70.1,-15.1,21,75.8,3,99067,1,0,31.6,8.4,54,119067,0,,Not Churned
19068,Medium,Media,USA,2022-04-01,59068,Enterprise,Monthly,2539.69,1.8,2022-04-01,2022-05-01,79068,57,13,68,81.3,47.8,29,66.3,5,99068,2,1,22.6,7.1,40,119068,0,,Not Churned
19069,Small,Technology,Singapore,2025-10-24,59069,Professional,Annual,380.05,9.1,2025-10-24,2026-10-19,79069,20,4,15,68.9,-9.0,0,100.0,4,99069,0,0,2.0,8.6,45,119069,0,,Not Churned
19070,Small,Finance,UK,2024-03-03,59070,Business,Monthly,910.68,0.0,2024-03-03,2024-04-02,79070,17,4,13,54.0,12.7,36,96.8,1,99070,3,0,3.5,8.1,36,119070,0,,Not Churned
19071,Large,Education,Singapore,2021-09-15,59071,Professional,Annual,377.33,6.1,2021-09-15,2022-09-10,79071,22,5,21,66.7,-28.9,0,54.7,2,99071,2,0,36.1,7.1,29,119071,0,,Not Churned
19072,Large,Technology,India,2022-04-27,59072,Starter,Monthly,112.29,8.2,2022-04-27,2022-05-27,79072,36,9,43,63.6,-16.3,9,67.4,2,99072,2,1,23.9,7.0,32,119072,0,,Not Churned
19073,Medium,Healthcare,USA,2025-02-09,59073,Business,Monthly,868.96,4.3,2025-02-09,2025-03-11,79073,34,10,41,58.7,6.9,19,70.3,1,99073,2,1,31.1,5.6,2,119073,0,,Not Churned
19074,Medium,Technology,India,2023-09-27,59074,Professional,Quarterly,337.43,2.0,2023-09-27,2023-12-26,79074,89,17,108,86.7,-7.7,0,94.7,4,99074,2,0,24.4,6.9,30,119074,0,,Not Churned
19075,Medium,Education,Canada,2022-09-27,59075,Professional,Monthly,399.61,7.6,2022-09-27,2022-10-27,79075,29,15,32,61.9,18.8,9,86.8,5,99075,6,3,2.0,3.1,-42,119075,1,2025-09-19,High Price
19076,Large,Media,India,2024-10-28,59076,Business,Quarterly,897.66,1.7,2024-10-28,2025-01-26,79076,12,7,12,49.0,24.9,35,83.3,1,99076,5,1,26.2,7.2,44,119076,0,,Not Churned
19077,Large,Education,India,2024-08-15,59077,Business,Annual,935.89,12.1,2024-08-15,2025-08-10,79077,71,17,99,53.4,24.0,0,100.0,1,99077,2,0,13.4,6.6,4,119077,0,,Not Churned
19078,Large,Manufacturing,USA,2023-12-12,59078,Business,Monthly,918.94,10.9,2023-12-12,2024-01-11,79078,130,31,138,65.2,14.1,12,78.9,0,99078,2,2,26.8,6.2,6,119078,0,,Not Churned
19079,Large,Technology,Australia,2024-11-03,59079,Business,Annual,866.41,0.0,2024-11-03,2025-10-29,79079,204,42,271,76.9,4.7,24,92.5,2,99079,3,1,19.2,7.1,52,119079,0,,Not Churned
19080,Small,Education,India,2026-06-01,59080,Starter,Annual,135.8,12.5,2026-06-01,2027-05-27,79080,33,8,36,79.2,22.3,45,84.2,3,99080,6,2,38.7,4.0,-24,119080,0,,Not Churned
19081,Small,Education,Germany,2026-09-14,59081,Business,Monthly,905.57,2.4,2026-09-14,2026-10-14,79081,6,3,8,60.3,5.4,0,45.8,1,99081,3,0,27.3,7.0,36,119081,1,2029-10-07,Contract Expired
19082,Medium,Professional Services,India,2022-10-10,59082,Professional,Monthly,325.28,10.2,2022-10-10,2022-11-09,79082,70,14,51,41.8,-43.6,21,60.9,2,99082,0,0,28.4,6.1,40,119082,1,2027-01-22,Contract Expired
19083,Small,Manufacturing,India,2023-10-08,59083,Starter,Annual,114.21,1.8,2023-10-08,2024-10-02,79083,21,11,19,60.6,6.5,17,83.6,2,99083,3,0,2.0,7.4,32,119083,0,,Not Churned
19084,Large,Professional Services,USA,2025-05-31,59084,Starter,Monthly,136.73,18.5,2025-05-31,2025-06-30,79084,59,18,78,10.7,31.9,49,65.5,2,99084,1,0,35.3,7.9,64,119084,1,2028-08-02,Low Product Usage
19085,Small,Manufacturing,Singapore,2022-05-08,59085,Business,Monthly,1002.52,11.1,2022-05-08,2022-06-07,79085,60,15,75,59.0,-25.1,28,74.0,4,99085,3,0,38.8,8.2,53,119085,0,,Not Churned
19086,Small,Manufacturing,India,2022-05-06,59086,Starter,Monthly,125.02,13.2,2022-05-06,2022-06-05,79086,16,4,23,57.2,-5.2,19,63.8,2,99086,3,0,34.4,7.8,44,119086,1,2024-09-25,Contract Expired
19087,Medium,Media,India,2025-06-09,59087,Professional,Annual,344.73,0.0,2025-06-09,2026-06-04,79087,33,10,39,83.4,-21.5,36,71.1,1,99087,0,0,61.3,7.6,48,119087,1,2026-06-01,Competitor
19088,Enterprise,Professional Services,Australia,2024-01-31,59088,Professional,Monthly,374.06,9.0,2024-01-31,2024-03-01,79088,59,21,86,96.7,44.7,28,84.0,1,99088,1,0,23.8,8.1,50,119088,0,,Not Churned
19089,Small,Manufacturing,USA,2025-12-24,59089,Business,Monthly,866.34,15.2,2025-12-24,2026-01-23,79089,14,5,20,79.1,-6.3,49,100.0,2,99089,1,0,12.3,8.3,57,119089,1,2030-02-23,Poor User Experience
19090,Medium,Healthcare,Canada,2023-06-06,59090,Professional,Monthly,400.61,28.7,2023-06-06,2023-07-06,79090,97,18,140,76.3,14.8,39,100.0,2,99090,6,3,7.8,4.3,-1,119090,0,,Not Churned
19091,Medium,Media,India,2026-06-08,59091,Business,Monthly,970.32,16.5,2026-06-08,2026-07-08,79091,94,33,112,61.4,-14.5,42,63.5,2,99091,2,1,24.5,7.3,54,119091,1,2029-03-10,Contract Expired
19092,Small,Finance,USA,2022-05-09,59092,Enterprise,Monthly,2221.24,19.4,2022-05-09,2022-06-08,79092,23,6,32,58.1,-18.4,0,100.0,3,99092,2,0,20.7,7.2,16,119092,1,2024-03-06,High Price
19093,Medium,Education,USA,2023-01-29,59093,Business,Quarterly,961.86,14.5,2023-01-29,2023-04-29,79093,38,10,40,63.3,-33.7,25,54.9,2,99093,4,1,7.6,7.3,42,119093,1,2023-08-12,Contract Expired
19094,Large,Retail,USA,2025-08-11,59094,Starter,Annual,110.1,2.1,2025-08-11,2026-08-06,79094,72,19,107,65.8,-2.2,33,84.1,1,99094,2,0,20.1,6.6,26,119094,0,,Not Churned
19095,Medium,Manufacturing,Australia,2022-09-25,59095,Enterprise,Monthly,2157.91,8.9,2022-09-25,2022-10-25,79095,40,10,33,56.7,15.7,53,83.2,3,99095,4,1,27.3,5.3,-13,119095,1,2025-10-30,Poor User Experience
19096,Large,Finance,Australia,2021-11-26,59096,Starter,Monthly,105.34,21.2,2021-11-26,2021-12-26,79096,92,36,86,79.1,30.6,17,49.0,3,99096,1,0,28.5,7.6,68,119096,0,,Not Churned
19097,Small,Manufacturing,UK,2026-04-08,59097,Business,Annual,962.82,9.7,2026-04-08,2027-04-03,79097,37,13,41,70.0,-61.4,41,100.0,6,99097,2,2,25.4,6.0,32,119097,0,,Not Churned
19098,Small,Media,Singapore,2024-09-12,59098,Business,Quarterly,1012.63,17.9,2024-09-12,2024-12-11,79098,20,11,29,59.2,22.0,18,89.0,2,99098,2,1,6.7,6.6,40,119098,0,,Not Churned
19099,Enterprise,Media,USA,2021-01-10,59099,Professional,Quarterly,368.15,6.4,2021-01-10,2021-04-10,79099,42,11,49,100.0,19.3,63,91.9,0,99099,4,0,7.5,9.1,89,119099,0,,Not Churned
19100,Medium,Finance,India,2023-09-12,59100,Business,Quarterly,950.53,7.2,2023-09-12,2023-12-11,79100,59,24,44,99.0,23.1,45,80.9,3,99100,6,3,2.0,4.7,6,119100,1,2027-09-29,Competitor
19101,Medium,Retail,UK,2022-10-31,59101,Enterprise,Annual,2179.23,0.0,2022-10-31,2023-10-26,79101,31,14,37,99.4,-44.6,28,63.9,3,99101,1,1,42.7,7.4,50,119101,0,,Not Churned
19102,Large,Media,Canada,2023-11-05,59102,Enterprise,Monthly,2302.4,21.9,2023-11-05,2023-12-05,79102,44,9,64,38.7,-17.6,53,87.6,2,99102,3,0,25.2,8.1,49,119102,1,2027-03-25,Low Product Usage
19103,Small,Technology,India,2022-03-18,59103,Professional,Annual,340.05,2.4,2022-03-18,2023-03-13,79103,46,12,48,71.2,3.5,2,60.1,2,99103,3,0,21.4,6.9,47,119103,0,,Not Churned
19104,Large,Healthcare,UK,2025-05-01,59104,Enterprise,Annual,2406.57,8.9,2025-05-01,2026-04-26,79104,101,27,95,33.1,41.5,39,71.8,0,99104,5,2,3.8,4.8,-4,119104,1,2028-03-28,Contract Expired
19105,Small,Education,USA,2021-10-01,59105,Starter,Monthly,112.34,7.1,2021-10-01,2021-10-31,79105,11,5,13,68.8,-9.6,32,100.0,3,99105,7,1,49.7,5.7,18,119105,1,2025-09-23,Contract Expired
19106,Small,Technology,Australia,2022-09-10,59106,Professional,Monthly,316.27,8.2,2022-09-10,2022-10-10,79106,33,10,41,84.6,-32.6,4,60.4,1,99106,4,2,40.1,7.8,70,119106,0,,Not Churned
19107,Small,Professional Services,Germany,2023-10-24,59107,Business,Annual,989.82,1.2,2023-10-24,2024-10-18,79107,93,25,95,36.9,1.2,27,77.8,1,99107,2,0,36.6,6.8,54,119107,0,,Not Churned
19108,Large,Retail,UK,2021-09-10,59108,Enterprise,Monthly,2535.5,2.4,2021-09-10,2021-10-10,79108,156,48,119,84.9,2.4,43,57.6,3,99108,5,0,31.4,8.8,59,119108,1,2023-02-01,Poor User Experience
19109,Small,Healthcare,India,2025-04-07,59109,Starter,Quarterly,137.07,5.3,2025-04-07,2025-07-06,79109,18,5,18,89.0,23.7,0,75.5,0,99109,1,1,38.6,8.8,71,119109,0,,Not Churned
19110,Large,Healthcare,Canada,2022-03-24,59110,Enterprise,Annual,2502.59,16.2,2022-03-24,2023-03-19,79110,55,35,60,53.1,-27.2,25,76.6,0,99110,2,1,16.6,9.2,57,119110,0,,Not Churned
19111,Enterprise,Healthcare,Australia,2022-04-14,59111,Enterprise,Monthly,2431.72,12.6,2022-04-14,2022-05-14,79111,53,23,59,53.3,-34.6,32,40.7,3,99111,0,0,26.9,8.0,54,119111,1,2025-03-02,Business Closure
19112,Medium,Retail,India,2024-03-05,59112,Enterprise,Monthly,2543.56,3.3,2024-03-05,2024-04-04,79112,28,12,35,17.4,-15.9,26,100.0,2,99112,1,0,11.6,6.9,36,119112,1,2025-10-26,High Price
19113,Medium,Manufacturing,USA,2021-03-11,59113,Starter,Monthly,110.83,27.4,2021-03-11,2021-04-10,79113,15,5,11,100.0,5.3,16,72.2,2,99113,1,1,22.7,8.5,69,119113,0,,Not Churned
19114,Medium,Manufacturing,Singapore,2022-04-26,59114,Business,Monthly,981.44,5.7,2022-04-26,2022-05-26,79114,95,18,134,53.0,4.5,22,57.9,4,99114,3,1,18.6,6.9,35,119114,1,2022-10-03,Poor User Experience
19115,Small,Media,USA,2022-05-05,59115,Professional,Monthly,409.93,0.0,2022-05-05,2022-06-04,79115,26,7,31,42.2,2.2,32,72.3,3,99115,2,0,2.0,8.0,44,119115,0,,Not Churned
19116,Medium,Professional Services,India,2022-05-18,59116,Starter,Monthly,132.07,3.3,2022-05-18,2022-06-17,79116,13,5,15,56.1,41.2,27,54.2,5,99116,3,1,41.8,6.1,16,119116,1,2026-06-18,Business Closure
19117,Medium,Manufacturing,India,2025-09-18,59117,Enterprise,Monthly,2331.5,12.4,2025-09-18,2025-10-18,79117,52,12,43,66.8,6.3,8,95.8,3,99117,0,0,19.1,8.3,63,119117,0,,Not Churned
19118,Enterprise,Media,UK,2021-04-27,59118,Starter,Monthly,111.91,4.1,2021-04-27,2021-05-27,79118,64,27,51,85.6,-26.0,10,77.2,0,99118,5,2,7.3,6.5,25,119118,1,2023-11-16,Low Product Usage
19119,Enterprise,Technology,Singapore,2025-12-19,59119,Professional,Monthly,403.6,16.5,2025-12-19,2026-01-18,79119,104,49,119,45.2,8.9,12,93.6,4,99119,1,0,25.5,9.2,86,119119,0,,Not Churned
19120,Large,Media,UK,2023-07-08,59120,Starter,Monthly,126.23,0.0,2023-07-08,2023-08-07,79120,59,22,75,65.5,-48.3,3,91.9,1,99120,4,2,2.0,4.1,-35,119120,1,2024-08-10,Competitor
19121,Large,Education,USA,2023-06-23,59121,Professional,Monthly,372.31,14.7,2023-06-23,2023-07-23,79121,67,25,88,75.9,17.8,24,96.3,2,99121,5,0,19.1,7.8,62,119121,0,,Not Churned
19122,Medium,Media,Canada,2022-03-04,59122,Professional,Monthly,371.8,3.9,2022-03-04,2022-04-03,79122,51,16,59,44.1,12.5,38,96.2,4,99122,5,0,18.1,6.5,27,119122,1,2024-10-19,High Price
19123,Medium,Healthcare,Canada,2022-05-09,59123,Enterprise,Monthly,2537.42,17.8,2022-05-09,2022-06-08,79123,74,17,73,67.1,-38.8,38,56.8,3,99123,5,2,12.7,4.4,5,119123,1,2026-10-13,Poor Support
19124,Large,Professional Services,UK,2026-01-25,59124,Enterprise,Quarterly,1975.47,2.1,2026-01-25,2026-04-25,79124,130,34,106,63.0,19.9,22,77.6,4,99124,1,0,2.0,7.1,36,119124,0,,Not Churned
19125,Medium,Professional Services,India,2021-03-21,59125,Professional,Monthly,305.05,12.3,2021-03-21,2021-04-20,79125,101,29,116,69.6,-23.7,0,49.1,4,99125,3,2,44.6,6.4,-3,119125,1,2023-10-27,Poor User Experience
19126,Enterprise,Healthcare,Canada,2023-11-12,59126,Professional,Monthly,324.94,16.9,2023-11-12,2023-12-12,79126,138,26,133,19.0,14.6,12,100.0,1,99126,7,2,24.8,5.3,-5,119126,0,,Not Churned
19127,Medium,Technology,USA,2022-08-18,59127,Starter,Monthly,122.65,3.8,2022-08-18,2022-09-17,79127,7,4,9,68.1,-4.2,21,94.8,4,99127,1,0,46.7,6.1,15,119127,0,,Not Churned
19128,Medium,Media,India,2024-09-09,59128,Professional,Annual,355.0,6.5,2024-09-09,2025-09-04,79128,84,27,93,63.3,3.2,4,85.1,2,99128,4,1,32.7,6.5,35,119128,0,,Not Churned
19129,Large,Manufacturing,UK,2025-03-21,59129,Enterprise,Monthly,2264.26,4.4,2025-03-21,2025-04-20,79129,123,29,108,60.2,-4.4,0,100.0,4,99129,0,0,23.1,9.5,78,119129,0,,Not Churned
19130,Enterprise,Media,Singapore,2022-09-18,59130,Starter,Annual,106.8,14.6,2022-09-18,2023-09-13,79130,108,39,147,29.7,16.0,23,64.2,2,99130,2,1,2.0,7.5,40,119130,0,,Not Churned
19131,Small,Healthcare,USA,2021-10-11,59131,Starter,Monthly,135.3,15.7,2021-10-11,2021-11-10,79131,65,19,93,65.3,-54.1,7,56.1,3,99131,3,1,53.2,7.9,42,119131,1,2023-05-19,Competitor
19132,Large,Healthcare,Singapore,2026-02-20,59132,Business,Monthly,812.38,0.0,2026-02-20,2026-03-22,79132,65,40,55,40.3,-29.9,23,72.0,7,99132,0,0,15.0,7.8,69,119132,0,,Not Churned
19133,Medium,Retail,India,2024-04-26,59133,Professional,Monthly,409.37,10.9,2024-04-26,2024-05-26,79133,49,21,56,49.0,42.8,24,66.3,3,99133,2,1,21.4,8.4,55,119133,1,2028-04-21,Business Closure
19134,Small,Finance,Australia,2026-08-29,59134,Professional,Quarterly,400.4,8.7,2026-08-29,2026-11-27,79134,22,12,30,71.3,24.6,39,60.6,1,99134,1,0,41.7,8.0,62,119134,0,,Not Churned
19135,Large,Professional Services,India,2023-02-02,59135,Business,Monthly,741.38,9.7,2023-02-02,2023-03-04,79135,97,18,135,46.1,-14.8,8,100.0,3,99135,2,1,3.8,6.6,29,119135,0,,Not Churned
19136,Medium,Technology,USA,2023-04-18,59136,Starter,Annual,104.25,17.7,2023-04-18,2024-04-12,79136,49,11,57,16.6,9.8,0,55.0,2,99136,5,3,21.9,7.2,22,119136,0,,Not Churned
19137,Medium,Media,UK,2026-07-09,59137,Business,Annual,909.62,12.1,2026-07-09,2027-07-04,79137,62,15,70,89.1,-62.3,20,97.7,3,99137,3,2,29.3,7.4,21,119137,1,2027-10-10,Contract Expired
19138,Small,Technology,UK,2026-07-09,59138,Professional,Quarterly,306.97,3.0,2026-07-09,2026-10-07,79138,18,12,13,87.0,29.9,15,88.1,1,99138,1,0,2.0,6.6,30,119138,0,,Not Churned
19139,Medium,Manufacturing,Australia,2023-11-27,59139,Business,Annual,892.62,9.6,2023-11-27,2024-11-21,79139,61,18,78,50.6,-6.9,0,100.0,1,99139,1,0,16.9,10.0,100,119139,0,,Not Churned
19140,Medium,Technology,UK,2025-06-10,59140,Professional,Monthly,307.2,22.7,2025-06-10,2025-07-10,79140,65,15,55,63.0,17.4,6,76.7,1,99140,2,0,2.0,8.4,55,119140,0,,Not Churned
19141,Medium,Manufacturing,UK,2021-03-13,59141,Starter,Monthly,122.13,12.8,2021-03-13,2021-04-12,79141,67,17,94,51.6,2.3,45,78.8,1,99141,3,1,23.8,8.0,38,119141,1,2025-08-31,Business Closure
19142,Small,Media,Singapore,2022-10-15,59142,Professional,Annual,348.84,1.4,2022-10-15,2023-10-10,79142,32,9,43,62.2,-17.7,26,79.8,5,99142,3,1,14.0,7.0,34,119142,1,2027-05-04,Contract Expired
19143,Enterprise,Retail,USA,2021-03-05,59143,Starter,Quarterly,126.82,3.8,2021-03-05,2021-06-03,79143,255,53,381,71.5,-29.3,5,64.5,3,99143,5,3,27.9,3.2,-32,119143,1,2025-05-10,Poor User Experience
19144,Medium,Media,India,2021-01-30,59144,Starter,Quarterly,116.96,11.8,2021-01-30,2021-04-30,79144,45,16,51,75.8,29.9,26,52.7,4,99144,2,0,15.3,6.4,16,119144,0,,Not Churned
19145,Large,Retail,India,2022-07-11,59145,Professional,Monthly,314.66,4.1,2022-07-11,2022-08-10,79145,68,14,73,100.0,22.0,25,60.5,4,99145,1,1,30.9,8.0,69,119145,1,2025-09-14,Contract Expired
19146,Medium,Education,USA,2025-10-21,59146,Professional,Monthly,400.66,2.4,2025-10-21,2025-11-20,79146,92,30,87,28.5,1.9,10,91.0,1,99146,2,0,2.0,6.8,25,119146,0,,Not Churned
19147,Medium,Manufacturing,Canada,2021-10-04,59147,Business,Monthly,811.54,11.7,2021-10-04,2021-11-03,79147,96,25,70,90.8,8.9,6,69.4,4,99147,1,0,2.1,7.5,39,119147,0,,Not Churned
19148,Medium,Professional Services,India,2024-05-01,59148,Professional,Monthly,305.76,17.5,2024-05-01,2024-05-31,79148,64,18,77,51.0,-12.0,2,82.7,3,99148,3,0,29.7,6.6,37,119148,1,2027-02-06,Poor User Experience
19149,Medium,Retail,India,2022-11-01,59149,Professional,Monthly,358.82,4.4,2022-11-01,2022-12-01,79149,94,30,137,40.8,13.4,9,45.4,3,99149,0,0,28.1,8.0,52,119149,0,,Not Churned
19150,Medium,Media,India,2021-01-26,59150,Professional,Monthly,405.02,2.5,2021-01-26,2021-02-25,79150,15,6,16,59.0,-24.0,49,70.0,3,99150,4,2,20.5,5.3,13,119150,1,2023-09-15,Low Product Usage
19151,Medium,Manufacturing,UK,2021-10-03,59151,Enterprise,Monthly,2086.15,6.4,2021-10-03,2021-11-02,79151,86,26,80,72.6,-3.4,28,63.0,5,99151,2,0,11.0,7.2,27,119151,0,,Not Churned
19152,Medium,Professional Services,India,2024-06-20,59152,Starter,Quarterly,120.93,10.1,2024-06-20,2024-09-18,79152,60,30,75,28.3,3.0,25,86.3,3,99152,5,1,31.6,5.9,18,119152,1,2025-03-20,Contract Expired
19153,Small,Media,India,2021-01-09,59153,Business,Monthly,842.26,15.0,2021-01-09,2021-02-08,79153,20,7,25,64.0,24.7,19,89.5,0,99153,1,0,7.3,8.9,57,119153,0,,Not Churned
19154,Medium,Professional Services,UK,2025-12-01,59154,Professional,Monthly,303.43,15.5,2025-12-01,2025-12-31,79154,65,17,83,54.5,10.6,0,71.3,3,99154,0,0,5.6,8.4,85,119154,0,,Not Churned
19155,Small,Media,Australia,2021-02-01,59155,Professional,Monthly,403.87,5.8,2021-02-01,2021-03-03,79155,10,6,15,42.5,-6.1,44,53.9,5,99155,4,3,2.0,5.4,10,119155,0,,Not Churned
19156,Small,Technology,USA,2023-05-02,59156,Business,Monthly,948.27,11.4,2023-05-02,2023-06-01,79156,31,7,25,49.5,8.9,32,56.8,1,99156,4,1,28.2,6.1,17,119156,1,2027-10-31,Competitor
19157,Enterprise,Education,UK,2022-08-28,59157,Business,Annual,750.99,0.0,2022-08-28,2023-08-23,79157,136,36,183,53.4,-11.1,60,95.1,3,99157,3,1,2.0,6.2,5,119157,0,,Not Churned
19158,Medium,Finance,India,2025-11-08,59158,Business,Monthly,761.82,7.6,2025-11-08,2025-12-08,79158,86,16,66,100.0,-29.7,17,62.0,3,99158,2,0,22.4,8.6,68,119158,0,,Not Churned
19159,Medium,Healthcare,Singapore,2026-08-27,59159,Business,Annual,725.65,3.5,2026-08-27,2027-08-22,79159,47,25,59,29.5,21.2,0,77.1,2,99159,2,0,14.1,8.7,51,119159,1,2026-12-03,Business Closure
19160,Medium,Healthcare,USA,2025-12-13,59160,Professional,Annual,418.25,0.0,2025-12-13,2026-12-08,79160,31,13,40,48.4,4.7,1,69.6,1,99160,1,0,2.0,6.3,24,119160,1,2029-02-08,Poor User Experience
19161,Enterprise,Education,Singapore,2021-02-11,59161,Professional,Annual,348.48,18.0,2021-02-11,2022-02-06,79161,66,18,68,36.8,9.3,4,67.5,5,99161,3,1,2.0,6.8,18,119161,0,,Not Churned
19162,Medium,Manufacturing,Singapore,2025-12-07,59162,Professional,Annual,411.47,1.2,2025-12-07,2026-12-02,79162,45,13,57,48.5,-26.1,0,22.5,2,99162,2,0,22.9,7.3,37,119162,0,,Not Churned
19163,Large,Manufacturing,Australia,2026-10-01,59163,Starter,Annual,119.65,17.1,2026-10-01,2027-09-26,79163,45,13,39,74.5,-25.3,15,100.0,5,99163,5,1,7.6,4.1,-20,119163,0,,Not Churned
19164,Medium,Manufacturing,India,2026-05-22,59164,Professional,Monthly,310.22,24.3,2026-05-22,2026-06-21,79164,20,7,15,29.0,-12.9,0,89.3,0,99164,1,0,2.6,7.8,45,119164,1,2030-07-26,Business Closure
19165,Enterprise,Finance,UK,2022-02-13,59165,Professional,Annual,339.56,2.6,2022-02-13,2023-02-08,79165,159,32,134,45.4,11.2,7,76.0,3,99165,2,0,2.0,6.8,25,119165,0,,Not Churned
19166,Large,Professional Services,India,2026-03-08,59166,Professional,Monthly,348.73,9.8,2026-03-08,2026-04-07,79166,32,19,26,54.1,40.3,14,57.3,2,99166,4,2,23.9,6.2,26,119166,0,,Not Churned
19167,Large,Healthcare,Germany,2021-12-10,59167,Professional,Monthly,319.14,11.7,2021-12-10,2022-01-09,79167,145,29,199,69.8,16.0,0,66.4,2,99167,1,1,27.7,7.8,62,119167,0,,Not Churned
19168,Small,Education,Australia,2025-09-15,59168,Enterprise,Monthly,1911.2,18.4,2025-09-15,2025-10-15,79168,18,4,17,58.0,-37.9,23,63.1,6,99168,2,2,6.7,6.4,31,119168,0,,Not Churned
19169,Small,Manufacturing,Singapore,2021-01-28,59169,Professional,Monthly,336.27,14.5,2021-01-28,2021-02-27,79169,42,9,54,76.1,32.9,11,58.3,4,99169,3,1,38.9,7.9,34,119169,0,,Not Churned
