support_id,customer_id,support_tickets,unresolved_tickets,avg_resolution_hours,satisfaction_score,nps_score
98439,18439,1,0,22.0,9.3,80
98440,18440,3,1,12.0,7.2,49
98441,18441,5,3,36.4,5.4,-2
98442,18442,3,2,32.6,4.6,-39
98443,18443,4,0,4.5,6.7,26
98444,18444,1,0,2.0,7.0,41
98445,18445,4,0,32.4,6.9,40
98446,18446,1,0,17.5,9.0,56
98447,18447,3,2,9.2,7.4,44
98448,18448,0,0,30.3,7.5,42
98449,18449,2,0,16.0,5.5,-12
98450,18450,3,1,19.4,6.6,36
98451,18451,0,0,49.5,7.5,46
98452,18452,2,0,18.0,9.3,100
98453,18453,3,1,17.1,7.9,34
98454,18454,3,0,2.0,6.8,22
98455,18455,3,0,2.0,6.9,31
98456,18456,4,3,23.0,4.6,-11
98457,18457,1,0,32.7,7.5,32
98458,18458,3,1,16.7,7.7,56
98459,18459,1,0,28.0,6.7,31
98460,18460,4,1,13.0,6.6,41
98461,18461,3,0,11.1,6.3,44
98462,18462,1,0,39.5,6.9,28
98463,18463,1,0,12.8,9.6,100
98464,18464,2,0,22.5,7.7,55
98465,18465,2,0,19.8,8.7,74
98466,18466,3,0,51.2,6.0,21
98467,18467,3,0,29.5,6.2,34
98468,18468,0,0,31.0,7.7,52
98469,18469,4,2,2.0,7.9,61
98470,18470,6,2,29.5,3.7,-18
98471,18471,2,1,49.3,6.4,43
98472,18472,1,1,12.6,9.1,89
98473,18473,2,0,5.9,6.8,49
98474,18474,5,0,21.2,7.1,62
98475,18475,4,1,34.2,5.5,1
98476,18476,0,0,10.9,7.9,61
98477,18477,3,1,44.5,6.8,9
98478,18478,2,1,25.1,7.3,32
98479,18479,0,0,41.4,8.4,66
98480,18480,4,2,35.7,6.0,2
98481,18481,2,0,17.7,5.2,19
98482,18482,3,0,51.0,7.4,48
98483,18483,0,0,23.1,6.7,28
98484,18484,2,0,20.1,7.6,40
98485,18485,3,1,36.3,7.2,41
98486,18486,2,1,26.0,7.4,41
98487,18487,4,2,5.2,6.3,26
98488,18488,2,0,2.0,8.6,52
98489,18489,3,1,4.0,7.0,9
98490,18490,0,0,48.7,7.4,29
98491,18491,3,1,5.4,5.2,18
98492,18492,4,1,29.9,7.2,45
98493,18493,1,0,10.8,8.7,83
98494,18494,1,0,12.1,7.9,45
98495,18495,4,0,30.6,6.6,47
98496,18496,5,1,2.0,6.1,15
98497,18497,1,0,38.3,6.2,23
98498,18498,4,1,31.2,6.1,26
98499,18499,4,2,18.9,5.6,35
98500,18500,2,1,27.4,6.7,45
98501,18501,2,1,13.1,7.0,41
98502,18502,6,1,27.5,6.0,12
98503,18503,2,1,32.6,8.0,36
98504,18504,3,1,7.7,5.5,-7
98505,18505,0,0,30.7,9.0,47
98506,18506,2,0,17.4,7.5,33
98507,18507,2,0,40.6,7.6,61
98508,18508,1,0,23.3,8.7,68
98509,18509,2,1,2.0,7.3,21
98510,18510,3,1,25.5,7.4,48
98511,18511,3,0,23.5,6.9,33
98512,18512,3,1,32.7,5.6,35
98513,18513,4,1,42.7,4.0,-15
98514,18514,3,1,36.8,6.2,14
98515,18515,3,1,42.8,5.1,-10
98516,18516,0,0,17.3,9.8,79
98517,18517,2,1,34.0,8.2,61
98518,18518,2,0,23.1,8.3,53
98519,18519,2,0,69.9,6.8,29
98520,18520,2,0,3.2,6.2,15
98521,18521,3,0,24.0,6.2,-2
98522,18522,2,1,24.0,8.4,80
98523,18523,2,1,35.1,8.6,64
98524,18524,1,0,22.2,9.1,91
98525,18525,4,0,46.4,5.1,-5
98526,18526,1,0,28.3,6.5,23
98527,18527,4,1,38.7,6.9,46
98528,18528,6,2,19.6,5.4,10
98529,18529,2,1,44.4,6.7,48
98530,18530,2,2,40.8,7.5,38
98531,18531,2,0,30.5,6.5,10
98532,18532,5,1,37.3,4.7,13
98533,18533,1,0,44.8,7.3,50
98534,18534,5,2,27.0,6.8,28
98535,18535,1,0,17.3,6.8,15
98536,18536,5,0,7.7,7.0,36
98537,18537,4,0,5.2,8.9,80
98538,18538,4,0,25.0,6.8,33
98539,18539,1,0,11.8,7.5,52
98540,18540,1,1,16.0,6.9,53
98541,18541,3,0,49.6,4.8,-1
98542,18542,1,1,57.9,6.6,20
98543,18543,2,0,33.4,7.7,54
98544,18544,3,2,37.7,6.6,31
98545,18545,2,0,3.8,9.9,90
98546,18546,6,1,23.5,6.5,35
98547,18547,2,0,25.2,6.8,29
98548,18548,3,1,31.4,6.0,20
98549,18549,1,0,21.1,4.8,-2
98550,18550,1,1,10.5,8.0,48
98551,18551,3,0,2.0,8.4,56
98552,18552,1,0,2.0,7.9,69
98553,18553,5,3,14.5,3.7,-12
98554,18554,4,1,6.5,6.6,45
98555,18555,3,0,8.5,8.0,15
98556,18556,6,3,47.4,4.6,3
98557,18557,4,0,20.8,7.4,27
98558,18558,4,0,33.8,6.2,17
98559,18559,3,1,2.0,6.8,29
98560,18560,3,2,50.7,5.1,-6
98561,18561,1,0,44.8,8.1,40
98562,18562,5,2,20.2,4.3,-12
98563,18563,3,1,4.0,6.7,27
98564,18564,2,1,37.1,6.6,29
98565,18565,1,0,21.2,7.6,44
98566,18566,1,1,43.3,8.0,37
98567,18567,3,1,26.8,8.4,67
98568,18568,3,2,17.1,6.2,30
98569,18569,1,1,31.7,6.4,20
98570,18570,4,0,21.7,7.0,35
98571,18571,0,0,20.2,8.7,74
98572,18572,1,0,19.8,7.5,37
98573,18573,0,0,48.0,8.8,52
98574,18574,2,1,18.1,7.0,43
98575,18575,4,1,2.0,7.0,48
98576,18576,0,0,16.7,10.0,85
98577,18577,2,1,2.0,6.1,-6
98578,18578,2,1,21.4,6.9,50
98579,18579,7,2,15.9,3.1,-32
98580,18580,2,0,34.1,7.3,53
98581,18581,3,2,16.1,6.9,24
98582,18582,2,1,6.4,7.9,69
98583,18583,2,0,40.8,7.4,50
98584,18584,1,0,16.6,6.7,32
98585,18585,3,0,24.6,6.5,11
98586,18586,2,0,13.4,6.3,26
98587,18587,2,2,20.8,7.3,56
98588,18588,4,0,20.2,6.3,29
98589,18589,3,1,51.9,7.0,50
98590,18590,2,0,21.1,6.4,21
98591,18591,3,0,26.2,5.2,17
98592,18592,2,0,25.2,7.2,31
98593,18593,2,1,2.0,6.2,12
98594,18594,5,1,11.2,7.6,43
98595,18595,4,2,3.8,5.0,-11
98596,18596,2,1,5.2,8.6,55
98597,18597,1,0,25.5,8.0,32
98598,18598,5,1,29.3,4.0,0
98599,18599,1,0,25.8,6.9,39
98600,18600,5,1,9.7,6.4,34
98601,18601,1,0,38.6,8.9,76
98602,18602,1,0,11.8,8.3,36
98603,18603,1,1,11.8,7.7,40
98604,18604,1,0,16.1,7.3,59
98605,18605,2,0,21.0,7.1,35
98606,18606,2,0,2.0,7.3,36
98607,18607,2,2,6.0,6.6,35
98608,18608,6,1,29.6,5.3,-6
98609,18609,2,0,35.2,5.6,24
98610,18610,3,0,15.7,6.4,0
98611,18611,8,1,39.5,6.1,36
98612,18612,6,1,28.5,7.3,45
98613,18613,4,1,52.9,5.7,25
98614,18614,2,0,26.7,7.8,51
98615,18615,1,0,39.8,8.8,65
98616,18616,4,1,2.0,7.0,28
98617,18617,2,1,34.0,6.8,28
98618,18618,2,1,7.7,5.2,1
98619,18619,2,0,48.3,7.7,50
98620,18620,5,2,20.1,5.9,19
98621,18621,3,2,36.2,8.0,39
98622,18622,2,0,10.4,7.4,59
98623,18623,2,1,27.9,6.8,47
98624,18624,0,0,50.0,8.0,63
98625,18625,6,0,2.0,6.4,13
98626,18626,0,0,19.1,10.0,82
98627,18627,1,1,2.0,8.3,67
98628,18628,4,2,22.2,5.4,4
98629,18629,4,1,15.1,6.6,19
98630,18630,5,0,42.3,6.4,34
98631,18631,1,0,19.6,8.4,69
98632,18632,1,0,20.9,7.1,28
98633,18633,2,1,10.4,6.7,28
98634,18634,4,0,31.3,8.0,58
98635,18635,3,1,51.8,6.8,18
98636,18636,0,0,43.1,8.9,79
98637,18637,3,0,6.3,7.4,44
98638,18638,2,1,11.7,6.9,22
98639,18639,1,0,24.5,8.0,28
98640,18640,0,0,16.4,7.7,44
98641,18641,2,0,14.6,7.7,56
98642,18642,2,0,22.3,6.7,56
98643,18643,4,3,7.6,4.0,-15
98644,18644,3,1,44.4,7.3,39
98645,18645,3,0,35.5,8.0,60
98646,18646,2,0,39.8,6.3,21
98647,18647,4,2,34.9,6.9,22
98648,18648,3,0,9.1,5.8,-11
98649,18649,0,0,16.0,7.5,36
98650,18650,1,0,38.9,8.4,67
98651,18651,3,1,38.5,8.3,38
98652,18652,3,2,7.0,7.4,27
98653,18653,5,1,30.3,6.2,33
98654,18654,5,1,29.8,5.6,-7
98655,18655,5,1,37.2,5.4,26
98656,18656,2,0,32.4,7.8,66
98657,18657,0,0,50.3,7.8,62
98658,18658,0,0,14.0,7.9,62
98659,18659,0,0,37.2,9.6,100
98660,18660,4,1,14.3,5.2,11
98661,18661,4,2,3.9,5.3,2
98662,18662,3,1,2.0,5.5,12
98663,18663,0,0,36.4,8.5,58
98664,18664,0,0,39.9,7.9,59
98665,18665,2,0,25.9,7.7,63
98666,18666,6,2,2.0,4.6,-19
98667,18667,1,0,9.7,7.7,58
98668,18668,3,0,23.7,5.5,-13
98669,18669,2,1,52.2,7.0,36
98670,18670,3,0,20.5,7.8,70
98671,18671,0,0,18.7,8.0,33
98672,18672,1,0,28.4,7.8,61
98673,18673,4,1,18.9,6.7,54
98674,18674,6,0,38.9,6.5,26
98675,18675,2,1,2.0,5.7,-14
98676,18676,1,0,24.9,8.1,50
98677,18677,0,0,41.6,9.2,89
98678,18678,5,1,47.9,6.2,44
98679,18679,3,0,31.0,6.9,24
98680,18680,3,0,24.6,9.1,62
98681,18681,3,0,5.4,6.4,29
98682,18682,2,0,47.8,6.4,43
98683,18683,3,0,30.6,7.1,51
98684,18684,1,0,2.0,8.0,63
98685,18685,1,1,35.9,7.1,67
98686,18686,4,1,11.5,7.3,51
98687,18687,3,0,28.3,7.1,27
98688,18688,7,2,4.2,2.6,-27
98689,18689,2,0,22.3,6.9,31
98690,18690,3,0,41.3,8.3,63
98691,18691,2,0,15.3,6.0,35
98692,18692,4,2,46.9,5.9,47
98693,18693,5,0,25.0,5.8,15
98694,18694,1,0,36.9,7.1,38
98695,18695,1,1,31.0,7.7,48
98696,18696,3,1,35.1,5.1,16
98697,18697,8,4,2.0,4.4,-4
98698,18698,2,1,10.5,6.8,37
98699,18699,4,1,39.2,5.3,-2
98700,18700,4,2,5.2,5.6,16
98701,18701,3,1,19.6,6.4,48
98702,18702,1,0,22.3,8.0,54
98703,18703,2,0,29.8,5.7,14
98704,18704,3,0,42.4,7.1,41
98705,18705,1,1,45.9,7.1,58
98706,18706,3,2,28.7,5.3,22
98707,18707,4,1,44.3,7.0,30
98708,18708,2,1,40.4,7.7,31
98709,18709,2,0,39.8,6.9,39
98710,18710,5,1,19.8,7.8,51
98711,18711,3,1,30.1,7.5,46
98712,18712,1,0,18.7,9.0,69
98713,18713,2,0,30.6,9.3,73
98714,18714,1,0,16.3,9.2,80
98715,18715,3,1,8.0,7.3,38
98716,18716,0,0,23.3,9.4,66
98717,18717,3,0,26.5,5.5,-3
98718,18718,1,1,2.0,7.3,33
98719,18719,0,0,16.8,8.5,66
98720,18720,1,0,26.0,8.6,62
98721,18721,3,0,30.9,7.2,36
98722,18722,0,0,31.2,7.3,38
98723,18723,1,0,29.8,8.2,56
98724,18724,2,1,5.0,8.8,68
98725,18725,3,2,20.7,5.0,-6
98726,18726,2,1,26.5,6.9,34
98727,18727,2,1,19.7,7.4,42
98728,18728,5,3,38.8,5.3,8
98729,18729,2,0,8.4,6.9,37
98730,18730,2,0,33.2,6.9,22
98731,18731,2,0,27.6,7.4,32
98732,18732,2,0,4.6,8.2,56
98733,18733,2,0,34.6,7.4,48
98734,18734,4,3,11.5,5.4,-2
98735,18735,5,1,2.0,6.0,28
98736,18736,0,0,32.7,9.1,85
98737,18737,3,2,2.0,5.8,13
98738,18738,1,0,40.4,7.4,29
98739,18739,3,1,9.7,6.7,27
98740,18740,4,0,8.3,4.8,16
98741,18741,3,3,3.4,6.9,55
98742,18742,2,1,27.4,6.2,34
98743,18743,1,0,21.3,7.3,49
98744,18744,1,0,50.7,7.4,47
98745,18745,2,0,51.9,8.0,74
98746,18746,5,1,3.8,7.0,42
98747,18747,1,0,23.1,6.4,26
98748,18748,1,1,37.1,7.9,49
98749,18749,4,1,40.6,8.1,60
98750,18750,4,2,2.9,6.5,32
98751,18751,2,1,34.6,7.6,58
98752,18752,1,0,19.6,7.8,64
98753,18753,6,4,57.5,4.8,-8
98754,18754,5,2,13.7,6.2,17
98755,18755,4,2,2.0,4.9,-14
98756,18756,2,2,2.0,8.6,68
98757,18757,3,0,46.4,8.4,73
98758,18758,2,0,25.0,7.1,43
98759,18759,1,0,40.8,9.1,75
98760,18760,3,0,28.6,6.3,27
98761,18761,1,1,13.6,7.2,26
98762,18762,3,0,26.9,7.0,18
98763,18763,2,0,31.5,8.3,72
98764,18764,0,0,41.9,7.9,30
98765,18765,5,0,28.0,7.3,21
98766,18766,5,1,13.1,7.4,40
98767,18767,0,0,11.7,8.4,69
98768,18768,4,1,42.2,4.8,0
98769,18769,0,0,20.9,8.0,52
98770,18770,1,0,2.0,8.1,46
98771,18771,3,1,47.1,3.6,-23
98772,18772,1,0,26.8,6.9,19
98773,18773,0,0,17.0,8.3,46
98774,18774,2,0,43.6,7.0,40
98775,18775,0,0,37.0,8.1,67
98776,18776,2,0,67.4,8.2,44
98777,18777,5,1,9.6,6.7,35
98778,18778,5,1,49.6,6.7,28
98779,18779,1,0,41.7,7.2,38
98780,18780,3,0,14.9,8.2,74
98781,18781,0,0,55.0,6.0,5
98782,18782,3,0,27.2,7.4,28
98783,18783,0,0,29.1,8.4,55
98784,18784,0,0,5.5,6.8,32
98785,18785,1,0,35.0,8.4,61
98786,18786,1,1,21.6,7.4,52
98787,18787,4,1,21.8,7.3,51
98788,18788,4,1,2.0,5.6,-12
98789,18789,5,1,29.7,5.9,22
98790,18790,3,1,29.8,7.1,44
98791,18791,4,2,29.3,6.3,34
98792,18792,4,0,2.0,6.7,50
98793,18793,2,0,46.1,8.2,65
98794,18794,1,1,31.8,6.7,42
98795,18795,2,0,32.4,5.7,28
98796,18796,2,0,23.9,7.4,34
98797,18797,1,0,2.0,7.9,62
98798,18798,2,1,16.8,5.7,1
98799,18799,3,2,19.1,6.0,8
98800,18800,1,0,18.7,8.7,61
98801,18801,2,1,6.0,7.9,52
98802,18802,2,1,50.0,5.9,13
98803,18803,3,1,37.2,6.6,43
98804,18804,1,0,46.5,9.2,75
98805,18805,3,1,39.0,6.9,17
98806,18806,0,0,25.7,8.9,73
98807,18807,1,0,44.0,6.4,30
98808,18808,2,0,4.2,8.5,58
98809,18809,4,0,35.9,5.5,14
98810,18810,2,0,5.4,6.7,46
98811,18811,0,0,18.5,8.1,46
98812,18812,3,0,8.5,7.4,24
98813,18813,2,1,55.2,7.1,54
98814,18814,2,0,15.2,8.9,61
98815,18815,3,0,37.6,7.0,32
98816,18816,3,0,2.0,6.8,28
98817,18817,2,1,20.0,6.0,7
98818,18818,0,0,23.9,7.6,39
98819,18819,4,2,35.1,4.1,-33
98820,18820,2,0,10.9,9.5,64
98821,18821,4,0,47.1,7.2,31
98822,18822,6,1,24.2,6.2,32
98823,18823,1,0,19.2,6.8,28
98824,18824,6,2,20.8,5.0,-5
98825,18825,2,1,57.3,6.0,20
98826,18826,1,0,32.7,8.3,64
98827,18827,3,1,39.8,7.5,50
98828,18828,1,0,33.6,8.5,80
98829,18829,2,1,18.4,7.0,29
98830,18830,1,0,39.5,9.1,75
98831,18831,3,0,48.0,5.9,11
98832,18832,3,0,26.4,7.5,60
98833,18833,2,0,42.4,6.8,18
98834,18834,0,0,43.8,7.8,61
98835,18835,2,0,10.2,7.4,29
98836,18836,1,1,20.3,6.3,-3
98837,18837,1,0,33.4,7.5,63
98838,18838,0,0,2.0,7.4,45
98839,18839,3,1,23.7,7.8,43
98840,18840,3,1,26.5,6.8,37
98841,18841,1,0,27.5,7.5,46
98842,18842,1,0,29.6,8.2,60
98843,18843,1,0,59.1,6.5,29
98844,18844,5,2,40.2,5.0,-8
98845,18845,3,0,27.5,7.0,31
98846,18846,1,0,19.7,6.9,23
98847,18847,3,1,40.9,8.3,55
98848,18848,2,0,38.2,5.3,16
98849,18849,1,0,24.9,7.4,54
98850,18850,1,0,15.2,7.5,41
98851,18851,1,0,18.1,7.6,37
98852,18852,3,1,19.9,6.9,57
98853,18853,2,0,43.4,7.8,46
98854,18854,4,3,29.6,4.1,-6
98855,18855,5,2,38.7,5.7,14
98856,18856,4,3,56.6,7.0,24
98857,18857,2,1,22.2,6.7,37
98858,18858,2,1,31.3,7.4,41
98859,18859,5,2,27.1,5.6,13
98860,18860,4,2,42.9,6.2,11
98861,18861,3,2,32.3,7.1,45
98862,18862,2,1,14.0,7.8,49
98863,18863,0,0,61.7,7.8,55
98864,18864,1,0,9.4,5.4,2
98865,18865,2,1,16.8,6.2,19
98866,18866,1,1,33.8,6.0,11
98867,18867,4,2,34.0,6.7,37
98868,18868,3,0,26.0,8.5,62
98869,18869,2,0,20.9,8.4,74
98870,18870,2,0,39.0,6.6,38
98871,18871,3,0,36.4,7.6,35
98872,18872,3,1,38.7,7.1,39
98873,18873,3,1,7.6,5.7,33
98874,18874,3,2,40.2,6.5,19
98875,18875,4,1,22.6,5.2,13
98876,18876,0,0,29.2,7.7,55
98877,18877,2,1,14.9,6.4,11
98878,18878,3,1,22.4,7.0,52
98879,18879,8,3,7.2,4.2,0
98880,18880,6,3,15.3,4.8,-4
98881,18881,0,0,46.1,9.3,94
98882,18882,3,1,31.0,6.1,5
98883,18883,2,0,37.5,8.1,62
98884,18884,2,0,19.7,8.1,54
98885,18885,1,0,46.9,8.0,44
98886,18886,0,0,17.0,8.2,58
98887,18887,4,1,33.3,7.2,35
98888,18888,5,1,2.0,6.5,19
98889,18889,4,1,20.3,8.0,53
98890,18890,2,1,30.0,7.3,43
98891,18891,2,0,34.4,8.3,48
98892,18892,3,1,12.3,6.4,17
98893,18893,2,0,22.8,6.4,25
98894,18894,0,0,7.9,9.2,60
98895,18895,3,1,31.6,6.6,53
98896,18896,3,0,17.4,7.8,50
98897,18897,2,1,42.7,8.3,56
98898,18898,0,0,32.8,7.9,42
98899,18899,1,0,37.2,8.4,68
98900,18900,2,0,13.3,8.7,74
98901,18901,3,0,19.2,4.9,-20
98902,18902,7,1,13.2,5.1,-8
98903,18903,2,1,37.6,7.8,62
98904,18904,0,0,14.0,7.6,72
98905,18905,4,1,21.8,7.2,49
98906,18906,3,0,2.0,7.1,28
98907,18907,2,0,12.3,8.1,41
98908,18908,3,0,19.0,6.8,41
98909,18909,2,1,22.4,8.1,75
98910,18910,2,1,42.3,7.7,68
98911,18911,2,1,29.6,5.1,-23
98912,18912,1,0,21.9,6.7,30
98913,18913,1,0,16.6,8.6,51
98914,18914,0,0,28.2,10.0,72
98915,18915,1,1,23.7,5.7,10
98916,18916,3,2,9.2,5.0,-9
98917,18917,1,0,27.3,8.5,97
98918,18918,3,1,16.6,5.7,14
98919,18919,0,0,39.8,9.5,90
98920,18920,2,0,20.6,8.7,64
98921,18921,0,0,20.0,8.0,51
98922,18922,2,1,43.2,6.3,4
98923,18923,5,1,34.5,4.8,17
98924,18924,3,1,33.3,7.2,51
98925,18925,4,2,15.1,4.7,-3
98926,18926,2,0,2.0,8.5,59
98927,18927,4,2,4.0,5.8,11
98928,18928,3,0,29.7,7.9,37
98929,18929,1,0,48.7,9.8,91
98930,18930,3,0,10.5,5.5,19
98931,18931,7,3,60.3,4.6,12
98932,18932,0,0,26.8,6.2,-7
98933,18933,1,1,36.7,6.6,23
98934,18934,2,0,2.0,8.4,83
98935,18935,4,0,42.7,5.7,7
98936,18936,2,0,31.1,6.6,11
98937,18937,1,0,36.1,6.8,18
98938,18938,3,1,2.0,7.8,49
98939,18939,2,1,38.1,7.5,35
98940,18940,3,0,38.5,7.2,32
98941,18941,3,2,9.9,5.6,22
98942,18942,2,0,14.8,6.2,9
98943,18943,3,0,21.8,8.3,55
98944,18944,2,1,33.7,8.4,72
98945,18945,0,0,39.8,9.4,78
98946,18946,0,0,11.6,7.8,31
98947,18947,3,0,45.8,6.2,15
98948,18948,5,0,28.7,6.4,43
98949,18949,1,0,28.3,6.6,17
98950,18950,3,0,43.2,6.4,9
98951,18951,3,1,37.8,6.0,28
98952,18952,1,0,20.8,8.8,53
98953,18953,2,0,9.3,7.8,61
98954,18954,1,1,13.4,7.8,46
98955,18955,1,1,3.9,7.3,49
98956,18956,3,1,23.8,6.6,30
98957,18957,2,1,28.2,7.2,46
98958,18958,4,2,19.1,5.1,10
98959,18959,3,0,4.4,8.3,72
98960,18960,4,2,23.3,6.2,23
98961,18961,0,0,2.0,6.9,42
98962,18962,4,1,41.2,6.1,27
98963,18963,2,0,27.5,7.1,38
98964,18964,1,0,32.0,7.3,45
98965,18965,1,0,13.7,7.0,40
98966,18966,1,0,11.1,4.8,12
98967,18967,0,0,2.0,8.5,73
98968,18968,1,0,22.8,9.0,59
98969,18969,1,1,26.5,7.8,32
98970,18970,1,0,2.0,8.4,66
98971,18971,3,1,2.3,7.6,33
98972,18972,1,0,7.1,6.4,35
98973,18973,0,0,21.7,8.2,60
98974,18974,3,1,48.6,5.3,-8
98975,18975,0,0,35.1,9.1,97
98976,18976,2,2,41.7,7.8,43
98977,18977,3,0,22.4,6.4,29
98978,18978,2,0,36.5,6.8,36
98979,18979,2,1,12.8,6.1,12
98980,18980,4,0,24.2,6.9,38
98981,18981,1,0,52.0,5.9,1
98982,18982,4,3,30.5,5.4,10
98983,18983,3,0,2.1,6.3,17
98984,18984,3,1,9.1,7.4,34
98985,18985,1,1,2.0,7.4,49
98986,18986,2,0,46.7,7.4,54
98987,18987,3,0,26.1,6.4,14
98988,18988,2,0,37.0,7.1,23
98989,18989,6,4,12.1,3.2,-19
98990,18990,2,1,32.5,8.3,40
98991,18991,1,0,25.2,7.7,40
98992,18992,3,1,49.3,8.5,56
98993,18993,2,0,51.1,8.7,63
98994,18994,4,2,27.4,5.4,14
98995,18995,1,0,18.3,7.7,47
98996,18996,3,1,21.9,6.4,43
98997,18997,1,0,2.0,7.3,52
98998,18998,0,0,18.1,8.3,74
98999,18999,6,3,2.0,5.4,14
99000,19000,2,1,38.5,6.9,37
99001,19001,2,0,12.1,7.7,47
99002,19002,4,0,34.3,6.8,25
99003,19003,4,0,34.9,7.4,52
99004,19004,0,0,7.9,9.9,94
99005,19005,0,0,48.3,7.3,36
99006,19006,1,0,17.9,8.9,75
99007,19007,2,0,28.2,8.7,67
99008,19008,2,1,33.3,7.7,30
99009,19009,3,0,31.8,7.3,38
99010,19010,1,0,40.3,9.4,74
99011,19011,1,0,38.1,7.5,41
99012,19012,0,0,23.6,7.4,29
99013,19013,3,1,24.5,7.0,20
99014,19014,3,0,22.8,7.8,43
99015,19015,7,3,66.2,6.1,12
99016,19016,4,0,16.3,6.7,32
99017,19017,2,2,22.6,6.2,18
99018,19018,2,1,39.0,6.5,21
99019,19019,2,1,10.9,7.2,59
99020,19020,3,0,11.0,8.2,58
99021,19021,1,0,24.8,9.1,63
99022,19022,1,0,2.0,7.8,50
99023,19023,1,0,2.4,7.5,50
99024,19024,2,1,22.9,5.8,14
99025,19025,2,1,7.1,5.3,-11
99026,19026,5,2,48.9,7.9,59
99027,19027,4,0,18.2,8.3,68
99028,19028,2,1,19.4,5.9,-9
99029,19029,2,0,6.9,7.7,51
99030,19030,1,0,2.0,7.0,30
99031,19031,3,0,2.0,7.2,26
99032,19032,2,1,11.0,6.3,53
99033,19033,3,1,12.5,9.5,100
99034,19034,1,1,22.5,7.0,38
99035,19035,1,0,34.1,7.9,43
99036,19036,4,0,30.9,7.4,48
99037,19037,1,1,15.8,8.5,77
99038,19038,3,0,26.5,7.3,48
99039,19039,1,0,27.9,6.0,27
99040,19040,2,0,36.1,6.1,8
99041,19041,1,0,19.9,6.3,31
99042,19042,3,0,21.1,6.8,45
99043,19043,1,0,2.0,9.3,83
99044,19044,4,1,26.6,5.7,22
99045,19045,3,1,16.2,7.9,46
99046,19046,3,0,35.7,7.3,27
99047,19047,2,0,28.7,6.9,24
99048,19048,2,0,9.2,7.8,49
99049,19049,5,0,18.6,5.5,16
99050,19050,1,1,63.9,8.4,58
99051,19051,1,0,2.0,7.9,67
99052,19052,3,0,19.5,8.3,71
99053,19053,1,0,9.2,7.9,67
99054,19054,2,2,49.9,8.4,82
99055,19055,1,0,26.5,8.5,82
99056,19056,0,0,55.6,7.7,69
99057,19057,2,1,9.0,10.0,100
99058,19058,0,0,2.9,7.5,60
99059,19059,3,0,40.5,8.5,62
99060,19060,4,0,22.7,7.3,43
99061,19061,4,1,20.7,8.1,59
99062,19062,1,1,23.2,5.8,15
99063,19063,6,1,4.4,5.9,-2
99064,19064,2,0,20.1,5.7,17
99065,19065,1,0,38.4,6.4,37
99066,19066,0,0,5.7,8.5,54
99067,19067,1,0,31.6,8.4,54
99068,19068,2,1,22.6,7.1,40
99069,19069,0,0,2.0,8.6,45
99070,19070,3,0,3.5,8.1,36
99071,19071,2,0,36.1,7.1,29
99072,19072,2,1,23.9,7.0,32
99073,19073,2,1,31.1,5.6,2
99074,19074,2,0,24.4,6.9,30
99075,19075,6,3,2.0,3.1,-42
99076,19076,5,1,26.2,7.2,44
99077,19077,2,0,13.4,6.6,4
99078,19078,2,2,26.8,6.2,6
99079,19079,3,1,19.2,7.1,52
99080,19080,6,2,38.7,4.0,-24
99081,19081,3,0,27.3,7.0,36
99082,19082,0,0,28.4,6.1,40
99083,19083,3,0,2.0,7.4,32
99084,19084,1,0,35.3,7.9,64
99085,19085,3,0,38.8,8.2,53
99086,19086,3,0,34.4,7.8,44
99087,19087,0,0,61.3,7.6,48
99088,19088,1,0,23.8,8.1,50
99089,19089,1,0,12.3,8.3,57
99090,19090,6,3,7.8,4.3,-1
99091,19091,2,1,24.5,7.3,54
99092,19092,2,0,20.7,7.2,16
99093,19093,4,1,7.6,7.3,42
99094,19094,2,0,20.1,6.6,26
99095,19095,4,1,27.3,5.3,-13
99096,19096,1,0,28.5,7.6,68
99097,19097,2,2,25.4,6.0,32
99098,19098,2,1,6.7,6.6,40
99099,19099,4,0,7.5,9.1,89
99100,19100,6,3,2.0,4.7,6
99101,19101,1,1,42.7,7.4,50
99102,19102,3,0,25.2,8.1,49
99103,19103,3,0,21.4,6.9,47
99104,19104,5,2,3.8,4.8,-4
99105,19105,7,1,49.7,5.7,18
99106,19106,4,2,40.1,7.8,70
99107,19107,2,0,36.6,6.8,54
99108,19108,5,0,31.4,8.8,59
99109,19109,1,1,38.6,8.8,71
99110,19110,2,1,16.6,9.2,57
99111,19111,0,0,26.9,8.0,54
99112,19112,1,0,11.6,6.9,36
99113,19113,1,1,22.7,8.5,69
99114,19114,3,1,18.6,6.9,35
99115,19115,2,0,2.0,8.0,44
99116,19116,3,1,41.8,6.1,16
99117,19117,0,0,19.1,8.3,63
99118,19118,5,2,7.3,6.5,25
99119,19119,1,0,25.5,9.2,86
99120,19120,4,2,2.0,4.1,-35
99121,19121,5,0,19.1,7.8,62
99122,19122,5,0,18.1,6.5,27
99123,19123,5,2,12.7,4.4,5
99124,19124,1,0,2.0,7.1,36
99125,19125,3,2,44.6,6.4,-3
99126,19126,7,2,24.8,5.3,-5
99127,19127,1,0,46.7,6.1,15
99128,19128,4,1,32.7,6.5,35
99129,19129,0,0,23.1,9.5,78
99130,19130,2,1,2.0,7.5,40
99131,19131,3,1,53.2,7.9,42
99132,19132,0,0,15.0,7.8,69
